"Index","Open","High","Low","Close","Volume"
1976-01-11,954,969,946.5,956.1,1536
1976-01-12,960,972.9,951.3,957,936
1976-01-13,969,978,960.3,966.6,969
1976-01-14,963,980.7,963,972,594
1976-01-15,984,988.8,958.5,961.5,1020
1976-01-16,964.5,984.6,964.5,984.3,831
1976-01-17,990,1014.3,990,1014.3,1287
1976-01-18,1044.3,1044.3,1041,1044.3,549
1976-01-19,1077,1089.3,1060.5,1089.3,1782
1976-01-20,1087.2,1087.2,1050,1053.9,1197
1976-01-21,1044,1066.5,1033.5,1049.4,1455
1976-01-22,1045.5,1069.5,1035.3,1064.1,882
1976-01-23,1073.7,1094.1,1071,1094.1,552
1976-01-24,1093.5,1107,1079.7,1101,627
1976-01-25,1093.5,1141.2,1093.5,1139.1,1017
1976-01-26,1143,1183.5,1143,1179,1053
1976-01-27,1185,1186.5,1159.5,1166.4,624
1976-01-28,1179,1195.5,1162.2,1170.9,585
1976-01-29,1180.5,1215,1180.5,1214.1,798
1976-01-30,1209,1238.7,1188,1202.4,558
1976-01-31,1174.5,1203,1152.6,1165.2,474
1976-02-01,1155,1166.4,1142.4,1149.9,264
1976-02-02,1146.3,1179.3,1146.3,1176.3,732
1976-02-03,1173,1176.3,1098,1125,420
1976-02-04,1161,1180.5,1158,1178.7,1326
1976-02-05,1182,1182,1148.7,1148.7,1257
1976-02-06,1131,1140,1118.7,1118.7,1419
1976-02-07,1113,1147.5,1101,1144.5,2862
1976-02-08,1143,1173,1128.6,1168.5,1854
1976-02-09,1165.5,1198.5,1157.1,1198.5,1896
1976-02-10,1228.5,1228.5,1228.5,1228.5,366
1976-02-11,1278,1318.5,1251.6,1318.5,2001
1976-02-12,1330.5,1335,1273.5,1283.4,2553
1976-02-13,1278,1302,1259.7,1281,2163
1976-02-14,1275.6,1311,1275.6,1311,1170
1976-02-15,1341,1341,1341,1341,438
1976-02-16,1356,1383,1326,1326.9,2508
1976-02-17,1335,1356.9,1305.3,1356.9,2244
1976-02-18,1351.5,1351.5,1326.9,1326.9,1497
1976-02-19,1318.5,1332,1296.9,1297.2,1749
1976-02-20,1297.2,1327.2,1267.2,1267.2,1899
1976-02-21,1248,1288.5,1245,1254,1992
1976-02-22,1257.6,1275.3,1251,1255.5,1401
1976-02-23,1269,1285.5,1269,1285.5,681
1976-02-24,1315.5,1315.5,1315.5,1315.5,327
1976-02-25,1360.5,1360.5,1360.5,1360.5,807
1976-02-26,1383,1401,1363.5,1379.1,1581
1976-02-27,1374,1392,1363.5,1378.2,1161
1976-02-28,1378.2,1387.5,1369.5,1383,822
1976-02-29,1392.3,1411.2,1380.6,1402.5,696
1976-03-01,1397.4,1413,1392,1396.5,510
1976-03-02,1394.4,1394.4,1367.4,1380.9,741
1976-03-03,1374,1407,1372.5,1406.4,666
1976-03-04,1407.9,1436.4,1398,1436.4,795
1976-03-05,1431,1431,1386.9,1390.8,723
1976-03-06,1379.1,1380,1354.5,1359.3,810
1976-03-07,1368,1380,1338,1338,915
1976-03-08,1308,1317,1279.5,1281,1062
1976-03-09,1284,1314,1267.5,1309.5,831
1976-03-10,1305,1311,1267.5,1267.8,558
1976-03-11,1254,1254,1216.5,1239,609
1976-03-12,1242,1303.5,1236,1291.5,810
1976-03-13,1302,1328.7,1290,1314.3,819
1976-03-14,1302,1302,1212.3,1215,393
1976-03-15,1221.6,1234.5,1221.6,1221.6,807
1976-03-16,1200,1212,1176.6,1177.2,2457
1976-03-17,1188,1207.2,1182,1207.2,1716
1976-03-18,1237.2,1237.2,1237.2,1237.2,393
1976-03-19,1266,1269,1212,1223.4,2016
1976-03-20,1223.4,1253.4,1223.4,1253.4,1356
1976-03-21,1248,1263,1223.4,1223.4,1377
1976-03-22,1193.4,1193.4,1193.4,1193.4,414
1976-03-23,1158,1178.4,1152.9,1170.3,1980
1976-03-24,1155,1173,1155,1158.9,1539
1976-03-25,1162.5,1174.5,1147.5,1150.5,1476
1976-03-26,1144.5,1180.5,1144.5,1180.5,1041
1976-03-27,1194,1210.5,1170,1185.3,2409
1976-03-28,1183.5,1215.3,1182.3,1215.3,1692
1976-03-29,1245.3,1245.3,1245.3,1245.3,351
1976-03-30,1287,1290.3,1264.5,1282.5,2244
1976-03-31,1269,1269,1252.5,1252.5,573
1976-04-01,1252.5,1281,1251,1266,1308
1976-04-02,1275,1278,1236,1274.1,1428
1976-04-03,1254,1301.7,1244.1,1260,2082
1976-04-04,1257,1276.5,1243.5,1249.5,870
1976-04-05,1248,1279.5,1236,1279.5,1554
1976-04-06,1290,1309.5,1290,1309.5,489
1976-04-07,1353,1354.5,1327.5,1354.5,1734
1976-04-08,1350,1359,1342.5,1349.4,816
1976-04-09,1322.4,1335,1319.4,1319.4,1158
1976-04-10,1302,1311,1290,1299,1263
1976-04-11,1305,1329,1302,1329,972
1976-04-12,1335,1335,1299,1299,951
1976-04-13,1290,1296,1281,1289.4,1353
1976-04-14,1291.5,1293,1261.8,1269.9,705
1976-04-15,1260,1318.5,1246.5,1308.6,570
1976-04-16,1299.3,1302.3,1269,1285.5,507
1976-04-17,1288.5,1318.5,1275,1278,504
1976-04-18,1290,1293,1273.5,1276.5,123
1976-04-19,1275,1297.5,1263,1273.5,318
1976-04-20,1263.3,1272,1248.6,1256.1,573
1976-04-21,1255.8,1278,1248,1275,504
1976-04-22,1266.3,1285.5,1260,1279.2,435
1976-04-23,1263,1275,1227.3,1227.3,543
1976-04-24,1218,1259.4,1218,1258.2,549
1976-04-25,1299,1300.5,1280.1,1280.1,1269
1976-04-26,1250.1,1250.1,1250.1,1250.1,291
1976-04-27,1205.1,1227,1205.1,1205.1,2139
1976-04-28,1197,1215.6,1191,1192.5,1704
1976-04-29,1209,1215.6,1200,1211.1,1671
1976-04-30,1230,1238.4,1215.6,1216.8,1875
1976-05-01,1222.5,1243.5,1221,1234.5,1770
1976-05-02,1239,1241.4,1216.5,1223.7,411
1976-05-03,1223.7,1228.5,1201.5,1207.5,1389
1976-05-04,1201.8,1206,1177.5,1177.5,1572
1976-05-05,1155,1164,1147.5,1147.5,1656
1976-05-06,1140,1147.5,1125.6,1141.8,1521
1976-05-07,1131.3,1134,1111.8,1111.8,882
1976-05-08,1119,1141.8,1081.8,1104.9,2748
1976-05-09,1102.5,1123.5,1090.8,1092,1437
1976-05-10,1092,1119,1077,1077.3,1845
1976-05-11,1080,1084.5,1047.3,1047.3,1665
1976-05-12,1047,1056.3,1017.6,1017.6,1638
1976-05-13,1018.5,1047.6,1012.5,1047.6,924
1976-05-14,1074,1077.6,1039.5,1040.4,1434
1976-05-15,1026,1047,1010.4,1020,2232
1976-05-16,1017,1039.5,1017,1032,1338
1976-05-17,1033.5,1042.2,1002,1002,1077
1976-05-18,1002,1002,972,980.7,1494
1976-05-19,1010.7,1010.7,950.7,950.7,1686
1976-05-20,930,960,920.7,948,1569
1976-05-21,930,942,918,918,990
1976-05-22,900,915,888.3,892.5,801
1976-05-23,906,922.5,897.9,922.5,1089
1976-05-24,952.5,952.5,952.5,952.5,558
1976-05-25,997.5,997.5,975,997.5,930
1976-05-26,1009.5,1009.5,984,1008.6,861
1976-05-27,1002,1013.4,993,1005,633
1976-05-28,1050,1094.4,1029,1085.1,942
1976-05-29,1095,1135.5,1095,1128,852
1976-05-30,1129.5,1151.1,1111.5,1137,1101
1976-05-31,1116,1125,1087.5,1100.4,423
1976-06-01,1101,1122,1065,1075.2,387
1976-06-02,1084.5,1084.5,1029,1033.5,531
1976-06-03,1050,1061.7,1026,1040.7,477
1976-06-04,1044,1074,1007.4,1011,723
1976-06-05,1080,1113,1074.6,1107,1089
1976-06-06,1111.5,1131,1101,1106.4,1671
1976-06-07,1104,1105.5,1076.4,1076.4,1221
1976-06-08,1065,1106.4,1057.8,1106.4,1560
1976-06-09,1136.4,1136.4,1136.4,1136.4,393
1976-06-10,1180.5,1180.5,1152,1166.1,1887
1976-06-11,1166.1,1194,1145.4,1184.4,1797
1976-06-12,1190.4,1203,1177.8,1187.7,1647
1976-06-13,1185,1193.7,1170,1179.9,1344
1976-06-14,1183.5,1191,1168.5,1188.6,789
1976-06-15,1188.6,1207.5,1173,1193.1,1635
1976-06-16,1186.8,1191,1163.1,1163.1,1104
1976-06-17,1159.5,1182,1159.5,1166.4,1167
1976-06-18,1167.3,1183.2,1152,1179.9,1284
1976-06-19,1179.9,1179.9,1149.9,1149.9,936
1976-06-20,1134.9,1134.9,1119.9,1119.9,888
1976-06-21,1105.8,1147.5,1105.8,1141.5,1716
1976-06-22,1152,1171.5,1147.5,1171.5,1113
1976-06-23,1179,1182,1154.4,1180.5,1068
1976-06-24,1170,1180.5,1159.5,1174.5,798
1976-06-25,1169.4,1169.4,1144.5,1144.5,936
1976-06-26,1144.5,1157.4,1132.5,1134.9,918
1976-06-27,1137,1150.5,1119.9,1145.1,1143
1976-06-28,1128,1131,1116,1119.9,810
1976-06-29,1111.5,1111.5,1092.9,1095.9,1476
1976-06-30,1086,1089,1065.9,1065.9,813
1976-07-01,1057.5,1095.9,1038.9,1095.9,1494
1976-07-02,1089,1095.9,1068.9,1078.5,942
1976-07-03,1056,1063.5,1048.5,1048.5,738
1976-07-04,1018.5,1023.3,1018.5,1018.5,858
1976-07-05,1005,1044,999,1005,1122
1976-07-06,1005,1035,1005,1027.2,945
1976-07-07,1021.5,1044,1013.7,1029.6,1044
1976-07-08,1036.5,1057.5,1029,1055.1,429
1976-07-09,1048.5,1059,1038,1056,279
1976-07-10,1057.5,1063.5,1011,1013.4,663
1976-07-11,1021.5,1043.4,1009.5,1013.4,732
1976-07-12,1014,1035,1008.3,1029,582
1976-07-13,1021.5,1056,1012.8,1051.5,522
1976-07-14,1044,1050,1028.7,1039.5,306
1976-07-15,1043.4,1081.5,1043.4,1072.5,684
1976-07-16,1071,1074.3,1035,1041,438
1976-07-17,1047,1050.6,996.3,1024.5,366
1976-07-18,1131,1149,1125,1139.1,1746
1976-07-19,1139.1,1142.4,1122.6,1131,894
1976-07-20,1113,1113,1101,1101,831
1976-07-21,1101,1113,1085.4,1092,936
1976-07-22,1107,1122,1100.7,1104,834
1976-07-23,1098.3,1098.3,1074,1074,525
1976-07-24,1065,1065,1044,1044,999
1976-07-25,1029,1062,1029,1043.1,1086
1976-07-26,1056,1064.7,1044.3,1045.2,1059
1976-07-27,1044,1050,1021.5,1021.5,1086
1976-07-28,1021.5,1023,991.5,1004.1,1221
1976-07-29,999,1026,989.1,1024.8,1008
1976-07-30,1011,1045.5,994.8,1002.9,1449
1976-07-31,1006.5,1032.9,1005.9,1032.9,1122
1976-08-01,1041,1050,1026.3,1033.8,864
1976-08-02,1031.1,1048.5,1027.5,1044.9,555
1976-08-03,1042.5,1074.9,1041,1074.9,1536
1976-08-04,1104.9,1104.9,1071.9,1089,1404
1976-08-05,1099.8,1112.7,1089.6,1112.7,1563
1976-08-06,1098,1107,1082.7,1082.7,759
1976-08-07,1070.4,1105.2,1063.5,1077.9,1647
1976-08-08,1082.1,1093.8,1069.8,1071.3,780
1976-08-09,1077,1094.4,1065.3,1093.8,855
1976-08-10,1092,1104,1084.2,1085.4,1164
1976-08-11,1085.4,1098.3,1077,1088.1,696
1976-08-12,1088.1,1104,1080,1101.6,855
1976-08-13,1110,1111.5,1071.6,1071.6,1065
1976-08-14,1063.5,1067.4,1045.5,1051.5,1233
1976-08-15,1047,1059,1041,1054.8,768
1976-08-16,1056,1079.1,1056,1072.5,990
1976-08-17,1042.5,1059,1042.5,1042.5,660
1976-08-18,1015.5,1024.2,1012.5,1012.5,648
1976-08-19,1012.5,1038,1012.5,1035,1092
1976-08-20,1053,1062,1009.5,1023,609
1976-08-21,1027.5,1029.6,1018.5,1021.5,306
1976-08-22,1029,1047.9,1026,1039.5,522
1976-08-23,1042.5,1048.5,1012.5,1012.5,783
1976-08-24,1009.5,1009.5,957,961.8,684
1976-08-25,961.8,975,942,958.5,594
1976-08-26,972,984,958.5,959.1,705
1976-08-27,960,969,906.3,909.3,459
1976-08-28,894,912,881.7,899.7,339
