"Index","Open","High","Low","Close","Volume"
1976-01-11,1385.7,1389.6,1383.6,1386.75,89961
1976-01-12,1390.5,1404.45,1387.2,1403.85,196605
1976-01-13,1408.5,1414.65,1406.4,1411.05,182103
1976-01-14,1410.3,1412.1,1405.65,1408.5,111597
1976-01-15,1406.7,1408.8,1396.5,1399.05,151149
1976-01-16,1401.3,1402.35,1396.05,1401.3,114024
1976-01-17,1400.4,1402.2,1393.8,1398,166251
1976-01-18,1399.95,1406.1,1389.9,1390.35,180132
1976-01-19,1392.6,1395.45,1386.9,1393.65,169677
1976-01-20,1393.8,1394.4,1389.3,1393.65,119913
1976-01-21,1391.7,1397.4,1390.8,1397.1,113328
1976-01-22,1395.9,1409.1,1395.15,1404.15,213918
1976-01-23,1402.35,1405.35,1402.35,1404.15,93081
1976-01-24,1402.2,1408.65,1401.75,1408.35,109665
1976-01-25,1406.25,1408.8,1398.3,1405.5,169290
1976-01-26,1405.8,1406.1,1382.25,1386,246978
1976-01-27,1388.1,1390.05,1371.15,1375.2,235176
1976-01-28,1370.85,1379.7,1363.2,1378.8,249306
1976-01-29,1379.4,1385.85,1376.25,1381.2,154494
1976-01-30,1389,1390.8,1381.2,1382.4,161118
1976-01-31,1381.95,1393.8,1377.9,1393.5,190083
1976-02-01,1392.45,1396.95,1387.2,1388.7,128283
1976-02-02,1391.1,1399.5,1389.45,1398.9,150588
1976-02-03,1398.3,1399.2,1389.6,1392.9,119004
1976-02-04,1395.3,1402.5,1390.65,1401.3,162258
1976-02-05,1401.6,1402.2,1387.95,1393.2,187527
1976-02-06,1391.1,1394.25,1384.65,1390.2,187425
1976-02-07,1385.7,1390.8,1380.6,1384.65,179892
1976-02-08,1381.5,1382.7,1372.5,1378.5,198252
1976-02-09,1383,1386.3,1376.1,1385.25,158535
1976-02-10,1387.5,1389.9,1385.7,1388.7,88206
1976-02-11,1391.4,1397.1,1383.9,1384.2,139869
1976-02-12,1384.5,1392.75,1381.5,1385.55,180192
1976-02-13,1391.4,1394.7,1385.85,1388.7,193848
1976-02-14,1388.4,1391.25,1384.95,1390.5,121200
1976-02-15,1389.9,1396.65,1387.65,1396.05,159507
1976-02-16,1396.2,1403.1,1395,1401.45,170631
1976-02-17,1399.5,1401.3,1397.4,1399.95,125214
1976-02-18,1399.8,1399.8,1395.75,1397.7,156507
1976-02-19,1398.6,1401.3,1392.3,1393.2,117099
1976-02-20,1393.5,1394.1,1386.9,1391.7,45936
1976-02-21,1389.3,1399.65,1389.3,1399.5,66156
1976-02-22,1398.75,1399.2,1387.8,1387.8,68130
1976-02-23,1388.4,1392.9,1386.3,1388.55,71907
1976-02-24,1391.1,1392.6,1386.9,1389.3,78675
1976-02-25,1396.5,1402.35,1394.85,1400.85,114315
1976-02-26,1399.5,1404.6,1398.6,1402.2,82215
1976-02-27,1401,1401,1396.8,1400.4,79767
1976-02-28,1401.6,1407.9,1400.4,1406.1,77724
1976-02-29,1406.1,1410.6,1405.5,1405.65,62148
1976-03-01,1407,1415.25,1406.4,1414.95,76227
1976-03-02,1413.3,1417.5,1411.8,1415.7,85416
1976-03-03,1416.3,1418.25,1411.5,1414.95,76752
1976-03-04,1413.15,1413.45,1405.8,1409.25,76287
1976-03-05,1401,1403.1,1393.8,1397.85,157191
1976-03-06,1397.1,1402.95,1395.75,1402.5,149283
1976-03-07,1401,1405.05,1398.3,1404.15,159636
1976-03-08,1407,1408.2,1402.05,1403.55,136278
1976-03-09,1405.5,1414.2,1402.8,1413.75,163038
1976-03-10,1412.4,1429.5,1410.6,1428,210798
