"Index","Open","High","Low","Close","Volume"
1973-01-06,272.16,272.31,271.77,271.95,104484
1973-01-07,271.83,271.95,271.74,271.95,67047
1973-01-08,271.65,271.86,271.5,271.5,93249
1973-01-09,271.29,271.62,271.26,271.53,63903
1973-01-10,271.8,271.86,271.59,271.65,81927
1973-01-11,271.56,271.65,271.47,271.62,65046
1973-01-12,271.62,271.65,271.5,271.59,57699
1973-01-13,271.53,272.25,271.53,272.1,154515
1973-01-14,272.22,272.22,272.13,272.16,63939
1973-01-15,272.13,272.19,272.04,272.1,40440
1973-01-16,272.16,272.31,272.13,272.28,35427
1973-01-17,272.37,272.46,272.31,272.4,51861
1973-01-18,272.52,272.55,271.8,272.55,94587
1973-01-19,272.55,272.55,272.4,272.43,26190
1973-01-20,272.28,272.37,272.1,272.22,54441
1973-01-21,272.16,272.28,272.1,272.22,36594
1973-01-22,272.31,272.4,271.98,271.98,75645
1973-01-23,271.95,271.98,271.59,271.68,71916
1973-01-24,271.65,271.68,271.65,271.68,40845
1973-01-25,272.73,273.24,272.7,273.21,291837
1973-01-26,273.21,273.3,272.79,272.88,402534
1973-01-27,272.76,273.03,272.64,272.7,395634
1973-01-28,272.76,273.69,272.76,273.57,519018
1973-01-29,273.69,273.87,273.6,273.78,362040
1973-01-30,273.81,274.05,273.66,273.84,408993
1973-01-31,274.05,274.17,273.78,273.99,357543
1973-02-01,273.69,274.56,273.69,274.47,545970
1973-02-02,274.41,274.71,274.29,274.41,395856
1973-02-03,274.56,274.71,274.44,274.59,215751
1973-02-04,274.59,274.65,274.5,274.56,206076
1973-02-05,274.47,274.83,274.08,274.56,590142
1973-02-06,274.56,274.74,274.41,274.5,308544
1973-02-07,274.56,274.65,274.35,274.44,252900
1973-02-08,274.56,274.71,274.47,274.68,260499
1973-02-09,274.71,274.8,274.59,274.74,245715
1973-02-10,274.74,274.95,274.29,274.47,520242
1973-02-11,274.38,274.44,274.32,274.38,140046
1973-02-12,274.2,274.26,273.9,274.05,354678
1973-02-13,273.96,274.35,273.96,274.32,342894
1973-02-14,274.47,274.65,274.41,274.44,224850
1973-02-15,274.32,274.32,274.05,274.11,225285
1973-02-16,274.08,274.23,273.99,274.2,123852
1973-02-17,274.26,274.5,274.2,274.44,192708
1973-02-18,274.53,274.62,274.38,274.53,168162
1973-02-19,274.71,275.1,274.71,275.07,301107
1973-02-20,275.07,275.34,274.98,275.25,219699
1973-02-21,275.4,275.46,275.28,275.37,153666
1973-02-22,275.49,275.7,275.4,275.49,230709
1973-02-23,275.43,275.55,275.34,275.46,124998
1973-02-24,275.46,275.46,275.31,275.34,89049
1973-02-25,275.31,275.34,274.29,274.35,303276
1973-02-26,274.35,274.5,274.17,274.35,158637
1973-02-27,274.44,274.62,274.38,274.44,134016
1973-02-28,274.44,274.47,274.29,274.35,63591
1973-03-01,274.14,274.5,274.08,274.41,103209
1973-03-02,274.5,274.86,273.75,273.96,281397
1973-03-03,273.87,273.99,273.54,273.63,155238
1973-03-04,273.6,273.78,273.36,273.72,129954
1973-03-05,273.81,273.87,273.6,273.87,58956
1973-03-06,273.99,274.23,273.48,273.69,108639
1973-03-07,273.6,273.81,273.27,273.72,76248
1973-03-08,273.66,273.72,273.54,273.57,30039
1973-03-09,273.54,273.63,273.33,273.42,53763
1973-03-10,273.39,273.57,273.33,273.51,46851
1973-03-11,273.6,273.69,273.54,273.63,43299
1973-03-12,273.63,273.69,273.54,273.57,25680
1973-03-13,273.54,273.54,273.33,273.39,27663
1973-03-14,273.33,273.48,273.24,273.33,57033
1973-03-15,273.33,273.39,273.3,273.36,30555
1973-03-16,273.39,273.42,273.3,273.33,35751
1973-03-17,273.3,273.54,273.06,273.48,91752
1973-03-18,273.3,273.42,273.27,273.36,48303
1973-03-19,273.33,273.36,273.21,273.24,39759
1973-03-20,273.27,273.33,273.18,273.24,32757
1973-03-21,273.27,273.33,273.21,273.3,20118
1973-03-22,273.33,273.39,273.3,273.33,28476
1973-03-23,273.33,273.39,273.27,273.33,28110
1973-03-24,273.36,273.57,273.33,273.39,56307
1973-03-25,273.45,273.6,273.39,273.45,66315
1973-03-26,273.54,273.63,273.33,273.45,73125
1973-03-27,273.42,273.42,273.36,273.36,31407
1973-03-28,274.44,274.68,274.38,274.5,278997
1973-03-29,274.41,274.41,274.02,274.05,368919
1973-03-30,274.05,274.14,273.87,273.9,273558
1973-03-31,273.9,274.05,273.75,273.9,329280
1973-04-01,273.75,273.81,273.54,273.6,263958
1973-04-02,273.57,273.75,273.42,273.72,404769
1973-04-03,273.6,273.81,273.57,273.72,271623
1973-04-04,273.78,273.78,273.36,273.48,298185
1973-04-05,273.21,273.36,272.85,273.15,586365
1973-04-06,273.12,273.33,273.06,273.09,323631
1973-04-07,273.24,273.45,273.21,273.39,337512
1973-04-08,273.42,273.48,273.27,273.3,221340
1973-04-09,273.33,273.66,273,273.63,479496
1973-04-10,273.66,274.53,273.63,274.41,761010
1973-04-11,274.56,274.77,274.56,274.74,145713
1973-04-12,274.77,274.86,274.38,274.41,419028
1973-04-13,274.41,274.47,274.29,274.35,246846
1973-04-14,274.41,274.71,274.38,274.68,305328
1973-04-15,274.8,274.83,274.23,274.74,645336
1973-04-16,276.12,276.12,274.8,275.04,756771
1973-04-17,275.07,275.61,274.8,275.19,734655
1973-04-18,275.16,275.49,275.07,275.19,479574
1973-04-19,275.1,275.34,274.92,275.16,454413
1973-04-20,275.16,275.34,274.98,275.01,299883
1973-04-21,275.04,275.22,274.95,275.19,163215
1973-04-22,275.28,275.7,275.16,275.4,499122
1973-04-23,275.4,275.46,275.28,275.37,237348
1973-04-24,275.28,275.46,275.22,275.31,318168
1973-04-25,275.34,275.34,275.01,275.04,257064
1973-04-26,275.04,275.07,274.95,275.04,124140
1973-04-27,275.13,275.22,274.86,274.89,254967
1973-04-28,274.95,275.04,274.77,274.95,288480
1973-04-29,274.98,275.07,274.95,275.04,141033
1973-04-30,275.01,275.04,274.41,274.44,392400
1973-05-01,274.38,274.47,274.23,274.32,272865
1973-05-02,274.41,274.98,274.35,274.89,409368
1973-05-03,274.89,275.19,274.89,275.07,271716
1973-05-04,275.1,275.16,274.89,274.92,281526
1973-05-05,274.95,275.04,274.83,274.98,99831
1973-05-06,275.01,275.07,274.95,275.04,60543
1973-05-07,275.07,275.19,275.01,275.07,161013
1973-05-08,275.07,275.1,275.01,275.04,85791
1973-05-09,275.07,275.16,274.98,275.04,86682
1973-05-10,274.98,275.01,274.95,274.98,36963
1973-05-11,275.04,275.04,274.86,274.89,44328
1973-05-12,274.86,275.01,274.74,274.98,62826
1973-05-13,274.98,275.25,274.89,275.22,105387
1973-05-14,275.37,275.37,274.92,275.01,99390
1973-05-15,274.95,274.98,274.83,274.86,63642
1973-05-16,274.83,274.92,274.77,274.8,54843
1973-05-17,274.8,274.92,274.8,274.89,54045
1973-05-18,274.95,275.04,274.92,274.92,41103
1973-05-19,274.95,275.01,274.92,274.98,29856
1973-05-20,274.95,275.01,274.92,274.98,28014
1973-05-21,275.01,275.01,274.77,274.83,42147
1973-05-22,274.83,274.86,274.65,274.74,51759
1973-05-23,274.71,274.98,274.53,274.86,83244
1973-05-24,274.83,274.86,274.71,274.74,43362
1973-05-25,274.71,274.77,274.68,274.68,37803
1973-05-26,274.59,274.65,274.47,274.53,70173
1973-05-27,274.44,274.59,274.44,274.53,69378
1973-05-28,274.56,274.62,274.35,274.41,74520
1973-05-29,274.17,274.2,274.11,274.11,61329
1973-05-30,276.48,276.54,276.21,276.27,285009
1973-05-31,276.36,276.66,276.33,276.57,309582
1973-06-01,276.57,276.63,276.51,276.54,123276
1973-06-02,276.54,276.54,276.3,276.33,120768
1973-06-03,276.3,276.33,275.82,275.88,256617
1973-06-04,276.06,276.09,275.85,275.94,204360
1973-06-05,276,276.09,275.94,276,103551
1973-06-06,276.03,276.15,275.88,275.94,114720
1973-06-07,275.91,276,275.7,275.73,243690
1973-06-08,275.7,275.76,275.52,275.55,324084
1973-06-09,275.55,275.85,275.52,275.67,299046
1973-06-10,275.76,276.06,275.67,275.82,470118
1973-06-11,275.73,275.88,275.7,275.82,245556
1973-06-12,275.85,275.91,275.79,275.85,139425
1973-06-13,275.88,275.97,275.82,275.91,167664
1973-06-14,275.97,276,275.85,275.88,152862
1973-06-15,275.76,276.09,275.58,275.94,455025
1973-06-16,275.85,275.85,275.7,275.73,115026
1973-06-17,275.73,275.88,275.46,275.49,360933
1973-06-18,275.52,275.58,275.34,275.4,350415
1973-06-19,275.01,275.13,274.74,274.77,545238
1973-06-20,274.98,275.1,274.92,275.07,259653
1973-06-21,275.16,275.22,275.04,275.16,154533
1973-06-22,275.07,275.16,274.98,275.16,154842
1973-06-23,274.92,275.16,274.92,275.13,239658
1973-06-24,275.1,275.22,274.98,275.01,218121
1973-06-25,275.04,275.16,274.83,274.98,378801
1973-06-26,275.01,275.07,274.92,274.95,131307
1973-06-27,274.92,275.01,274.74,274.92,240987
1973-06-28,274.86,275.01,274.74,274.95,172698
1973-06-29,275.01,275.07,274.92,274.98,116829
1973-06-30,274.95,275.01,274.83,274.86,103980
1973-07-01,274.83,274.86,274.8,274.86,52773
1973-07-02,274.83,274.86,274.74,274.86,83349
1973-07-03,274.77,274.83,274.71,274.83,85569
1973-07-04,274.83,274.92,274.8,274.86,71193
1973-07-05,274.86,275.04,274.86,274.98,111276
1973-07-06,275.01,275.1,274.92,274.95,69714
1973-07-07,274.98,275.1,274.92,275.07,102426
1973-07-08,275.07,275.13,275.04,275.07,52473
1973-07-09,275.04,275.07,274.92,274.95,56460
1973-07-10,274.98,275.01,274.92,274.95,55857
1973-07-11,274.89,274.89,274.68,274.71,112206
1973-07-12,274.77,274.8,274.65,274.71,74574
1973-07-13,274.74,274.86,274.65,274.8,54309
1973-07-14,274.83,274.92,274.8,274.89,58146
1973-07-15,274.95,274.98,274.89,274.95,45261
1973-07-16,274.92,275.01,274.92,274.95,65820
1973-07-17,274.95,274.95,274.86,274.89,39987
1973-07-18,274.89,274.89,274.71,274.77,58251
1973-07-19,274.74,274.83,274.68,274.74,42738
1973-07-20,274.71,274.77,274.65,274.68,38985
1973-07-21,274.68,274.77,274.65,274.74,51585
1973-07-22,274.74,274.8,274.74,274.77,34539
